leadNumber,customerId,primaryContactId,leadName,DealSize,city,state,Country,BudgetAmount
S_LeadNumber38353,300100188392205,300100176735708,S_LeadName38353,75,RWS,CA,USA,13
S_LeadNumber38354,300100188392205,300100176735708,S_LeadName38354,36,RWS,CA,USA,97
S_LeadNumber38355,300100188392205,300100176735708,S_LeadName38355,47,RWS,CA,USA,65
S_LeadNumber38356,300100188392205,300100176735708,S_LeadName38356,41,RWS,CA,USA,20
S_LeadNumber38357,300100188392205,300100176735708,S_LeadName38357,47,RWS,CA,USA,82
S_LeadNumber38358,300100188392205,300100176735708,S_LeadName38358,34,RWS,CA,USA,15
S_LeadNumber38359,300100188392205,300100176735708,S_LeadName38359,6,RWS,CA,USA,41
S_LeadNumber38360,300100188392205,300100176735708,S_LeadName38360,11,RWS,CA,USA,57
S_LeadNumber38361,300100188392205,300100176735708,S_LeadName38361,97,RWS,CA,USA,90
S_LeadNumber38362,300100188392205,300100176735708,S_LeadName38362,12,RWS,CA,USA,94
S_LeadNumber38363,300100188392205,300100176735708,S_LeadName38363,25,RWS,CA,USA,73
S_LeadNumber38364,300100188392205,300100176735708,S_LeadName38364,61,RWS,CA,USA,65
S_LeadNumber38365,300100188392205,300100176735708,S_LeadName38365,27,RWS,CA,USA,50
S_LeadNumber38366,300100188392205,300100176735708,S_LeadName38366,78,RWS,CA,USA,58
S_LeadNumber38367,300100188392205,300100176735708,S_LeadName38367,4,RWS,CA,USA,35
S_LeadNumber38368,300100188392205,300100176735708,S_LeadName38368,14,RWS,CA,USA,16
S_LeadNumber38369,300100188392205,300100176735708,S_LeadName38369,48,RWS,CA,USA,64
S_LeadNumber38370,300100188392205,300100176735708,S_LeadName38370,70,RWS,CA,USA,66
S_LeadNumber38371,300100188392205,300100176735708,S_LeadName38371,78,RWS,CA,USA,22
S_LeadNumber38372,300100188392205,300100176735708,S_LeadName38372,16,RWS,CA,USA,6
S_LeadNumber38373,300100188392205,300100176735708,S_LeadName38373,74,RWS,CA,USA,8
S_LeadNumber38374,300100188392205,300100176735708,S_LeadName38374,72,RWS,CA,USA,21
S_LeadNumber38375,300100188392205,300100176735708,S_LeadName38375,22,RWS,CA,USA,22
S_LeadNumber38376,300100188392205,300100176735708,S_LeadName38376,57,RWS,CA,USA,74
S_LeadNumber38377,300100188392205,300100176735708,S_LeadName38377,81,RWS,CA,USA,90
S_LeadNumber38378,300100188392205,300100176735708,S_LeadName38378,73,RWS,CA,USA,80
S_LeadNumber38379,300100188392205,300100176735708,S_LeadName38379,90,RWS,CA,USA,84
S_LeadNumber38380,300100188392205,300100176735708,S_LeadName38380,65,RWS,CA,USA,92
S_LeadNumber38381,300100188392205,300100176735708,S_LeadName38381,76,RWS,CA,USA,50
S_LeadNumber38382,300100188392205,300100176735708,S_LeadName38382,78,RWS,CA,USA,13
S_LeadNumber38383,300100188392205,300100176735708,S_LeadName38383,67,RWS,CA,USA,89
S_LeadNumber38384,300100188392205,300100176735708,S_LeadName38384,81,RWS,CA,USA,53
S_LeadNumber38385,300100188392205,300100176735708,S_LeadName38385,71,RWS,CA,USA,9
S_LeadNumber38386,300100188392205,300100176735708,S_LeadName38386,56,RWS,CA,USA,96
S_LeadNumber38387,300100188392205,300100176735708,S_LeadName38387,91,RWS,CA,USA,33
S_LeadNumber38388,300100188392205,300100176735708,S_LeadName38388,84,RWS,CA,USA,6
S_LeadNumber38389,300100188392205,300100176735708,S_LeadName38389,80,RWS,CA,USA,65
S_LeadNumber38390,300100188392205,300100176735708,S_LeadName38390,3,RWS,CA,USA,57
S_LeadNumber38391,300100188392205,300100176735708,S_LeadName38391,30,RWS,CA,USA,94
S_LeadNumber38392,300100188392205,300100176735708,S_LeadName38392,98,RWS,CA,USA,64
S_LeadNumber38393,300100188392205,300100176735708,S_LeadName38393,56,RWS,CA,USA,53
S_LeadNumber38394,300100188392205,300100176735708,S_LeadName38394,33,RWS,CA,USA,95
S_LeadNumber38395,300100188392205,300100176735708,S_LeadName38395,1,RWS,CA,USA,51
S_LeadNumber38396,300100188392205,300100176735708,S_LeadName38396,98,RWS,CA,USA,18
S_LeadNumber38397,300100188392205,300100176735708,S_LeadName38397,22,RWS,CA,USA,94
S_LeadNumber38398,300100188392205,300100176735708,S_LeadName38398,50,RWS,CA,USA,45
S_LeadNumber38399,300100188392205,300100176735708,S_LeadName38399,18,RWS,CA,USA,42
S_LeadNumber38400,300100188392205,300100176735708,S_LeadName38400,42,RWS,CA,USA,58
S_LeadNumber38401,300100188392205,300100176735708,S_LeadName38401,80,RWS,CA,USA,75
S_LeadNumber38402,300100188392205,300100176735708,S_LeadName38402,15,RWS,CA,USA,15
S_LeadNumber38403,300100188392205,300100176735708,S_LeadName38403,81,RWS,CA,USA,3
S_LeadNumber38404,300100188392205,300100176735708,S_LeadName38404,23,RWS,CA,USA,7
S_LeadNumber38405,300100188392205,300100176735708,S_LeadName38405,64,RWS,CA,USA,13
S_LeadNumber38406,300100188392205,300100176735708,S_LeadName38406,82,RWS,CA,USA,41
S_LeadNumber38407,300100188392205,300100176735708,S_LeadName38407,47,RWS,CA,USA,29
S_LeadNumber38408,300100188392205,300100176735708,S_LeadName38408,1,RWS,CA,USA,17
S_LeadNumber38409,300100188392205,300100176735708,S_LeadName38409,16,RWS,CA,USA,99
S_LeadNumber38410,300100188392205,300100176735708,S_LeadName38410,57,RWS,CA,USA,77
S_LeadNumber38411,300100188392205,300100176735708,S_LeadName38411,1,RWS,CA,USA,40
S_LeadNumber38412,300100188392205,300100176735708,S_LeadName38412,27,RWS,CA,USA,27
S_LeadNumber38413,300100188392205,300100176735708,S_LeadName38413,48,RWS,CA,USA,84
S_LeadNumber38414,300100188392205,300100176735708,S_LeadName38414,95,RWS,CA,USA,96
S_LeadNumber38415,300100188392205,300100176735708,S_LeadName38415,64,RWS,CA,USA,57
S_LeadNumber38416,300100188392205,300100176735708,S_LeadName38416,57,RWS,CA,USA,76
S_LeadNumber38417,300100188392205,300100176735708,S_LeadName38417,22,RWS,CA,USA,98
S_LeadNumber38418,300100188392205,300100176735708,S_LeadName38418,47,RWS,CA,USA,93
S_LeadNumber38419,300100188392205,300100176735708,S_LeadName38419,50,RWS,CA,USA,69
S_LeadNumber38420,300100188392205,300100176735708,S_LeadName38420,96,RWS,CA,USA,34
S_LeadNumber38421,300100188392205,300100176735708,S_LeadName38421,78,RWS,CA,USA,27
S_LeadNumber38422,300100188392205,300100176735708,S_LeadName38422,89,RWS,CA,USA,89
S_LeadNumber38423,300100188392205,300100176735708,S_LeadName38423,43,RWS,CA,USA,80
S_LeadNumber38424,300100188392205,300100176735708,S_LeadName38424,54,RWS,CA,USA,33
S_LeadNumber38425,300100188392205,300100176735708,S_LeadName38425,91,RWS,CA,USA,18
S_LeadNumber38426,300100188392205,300100176735708,S_LeadName38426,83,RWS,CA,USA,55
S_LeadNumber38427,300100188392205,300100176735708,S_LeadName38427,35,RWS,CA,USA,87
S_LeadNumber38428,300100188392205,300100176735708,S_LeadName38428,96,RWS,CA,USA,10
S_LeadNumber38429,300100188392205,300100176735708,S_LeadName38429,84,RWS,CA,USA,65
S_LeadNumber38430,300100188392205,300100176735708,S_LeadName38430,61,RWS,CA,USA,75
S_LeadNumber38431,300100188392205,300100176735708,S_LeadName38431,76,RWS,CA,USA,37
S_LeadNumber38432,300100188392205,300100176735708,S_LeadName38432,20,RWS,CA,USA,38
S_LeadNumber38433,300100188392205,300100176735708,S_LeadName38433,72,RWS,CA,USA,31
S_LeadNumber38434,300100188392205,300100176735708,S_LeadName38434,40,RWS,CA,USA,45
S_LeadNumber38435,300100188392205,300100176735708,S_LeadName38435,53,RWS,CA,USA,82
S_LeadNumber38436,300100188392205,300100176735708,S_LeadName38436,50,RWS,CA,USA,79
S_LeadNumber38437,300100188392205,300100176735708,S_LeadName38437,69,RWS,CA,USA,35
S_LeadNumber38438,300100188392205,300100176735708,S_LeadName38438,52,RWS,CA,USA,13
S_LeadNumber38439,300100188392205,300100176735708,S_LeadName38439,62,RWS,CA,USA,20
S_LeadNumber38440,300100188392205,300100176735708,S_LeadName38440,64,RWS,CA,USA,3
S_LeadNumber38441,300100188392205,300100176735708,S_LeadName38441,82,RWS,CA,USA,70
S_LeadNumber38442,300100188392205,300100176735708,S_LeadName38442,44,RWS,CA,USA,81
S_LeadNumber38443,300100188392205,300100176735708,S_LeadName38443,99,RWS,CA,USA,80
S_LeadNumber38444,300100188392205,300100176735708,S_LeadName38444,82,RWS,CA,USA,93
S_LeadNumber38445,300100188392205,300100176735708,S_LeadName38445,54,RWS,CA,USA,31
S_LeadNumber38446,300100188392205,300100176735708,S_LeadName38446,95,RWS,CA,USA,68
S_LeadNumber38447,300100188392205,300100176735708,S_LeadName38447,55,RWS,CA,USA,27
S_LeadNumber38448,300100188392205,300100176735708,S_LeadName38448,14,RWS,CA,USA,86
S_LeadNumber38449,300100188392205,300100176735708,S_LeadName38449,43,RWS,CA,USA,40
S_LeadNumber38450,300100188392205,300100176735708,S_LeadName38450,95,RWS,CA,USA,93
S_LeadNumber38451,300100188392205,300100176735708,S_LeadName38451,59,RWS,CA,USA,100
S_LeadNumber38452,300100188392205,300100176735708,S_LeadName38452,56,RWS,CA,USA,36
S_LeadNumber38453,300100188392205,300100176735708,S_LeadName38453,82,RWS,CA,USA,60
S_LeadNumber38454,300100188392205,300100176735708,S_LeadName38454,79,RWS,CA,USA,92
S_LeadNumber38455,300100188392205,300100176735708,S_LeadName38455,81,RWS,CA,USA,97
S_LeadNumber38456,300100188392205,300100176735708,S_LeadName38456,88,RWS,CA,USA,25
S_LeadNumber38457,300100188392205,300100176735708,S_LeadName38457,17,RWS,CA,USA,81
S_LeadNumber38458,300100188392205,300100176735708,S_LeadName38458,99,RWS,CA,USA,20
S_LeadNumber38459,300100188392205,300100176735708,S_LeadName38459,66,RWS,CA,USA,33
S_LeadNumber38460,300100188392205,300100176735708,S_LeadName38460,76,RWS,CA,USA,20
S_LeadNumber38461,300100188392205,300100176735708,S_LeadName38461,67,RWS,CA,USA,53
S_LeadNumber38462,300100188392205,300100176735708,S_LeadName38462,79,RWS,CA,USA,68
S_LeadNumber38463,300100188392205,300100176735708,S_LeadName38463,72,RWS,CA,USA,5
S_LeadNumber38464,300100188392205,300100176735708,S_LeadName38464,99,RWS,CA,USA,28
S_LeadNumber38465,300100188392205,300100176735708,S_LeadName38465,49,RWS,CA,USA,77
S_LeadNumber38466,300100188392205,300100176735708,S_LeadName38466,15,RWS,CA,USA,22
S_LeadNumber38467,300100188392205,300100176735708,S_LeadName38467,45,RWS,CA,USA,91
S_LeadNumber38468,300100188392205,300100176735708,S_LeadName38468,30,RWS,CA,USA,13
S_LeadNumber38469,300100188392205,300100176735708,S_LeadName38469,69,RWS,CA,USA,75
S_LeadNumber38470,300100188392205,300100176735708,S_LeadName38470,4,RWS,CA,USA,31
S_LeadNumber38471,300100188392205,300100176735708,S_LeadName38471,79,RWS,CA,USA,4
S_LeadNumber38472,300100188392205,300100176735708,S_LeadName38472,2,RWS,CA,USA,99
S_LeadNumber38473,300100188392205,300100176735708,S_LeadName38473,66,RWS,CA,USA,53
S_LeadNumber38474,300100188392205,300100176735708,S_LeadName38474,42,RWS,CA,USA,38
S_LeadNumber38475,300100188392205,300100176735708,S_LeadName38475,82,RWS,CA,USA,13
S_LeadNumber38476,300100188392205,300100176735708,S_LeadName38476,62,RWS,CA,USA,10
S_LeadNumber38477,300100188392205,300100176735708,S_LeadName38477,5,RWS,CA,USA,71
S_LeadNumber38478,300100188392205,300100176735708,S_LeadName38478,95,RWS,CA,USA,2
S_LeadNumber38479,300100188392205,300100176735708,S_LeadName38479,19,RWS,CA,USA,60
S_LeadNumber38480,300100188392205,300100176735708,S_LeadName38480,21,RWS,CA,USA,9
S_LeadNumber38481,300100188392205,300100176735708,S_LeadName38481,21,RWS,CA,USA,86
S_LeadNumber38482,300100188392205,300100176735708,S_LeadName38482,28,RWS,CA,USA,38
S_LeadNumber38483,300100188392205,300100176735708,S_LeadName38483,28,RWS,CA,USA,67
S_LeadNumber38484,300100188392205,300100176735708,S_LeadName38484,27,RWS,CA,USA,30
S_LeadNumber38485,300100188392205,300100176735708,S_LeadName38485,35,RWS,CA,USA,21
S_LeadNumber38486,300100188392205,300100176735708,S_LeadName38486,90,RWS,CA,USA,92
S_LeadNumber38487,300100188392205,300100176735708,S_LeadName38487,64,RWS,CA,USA,43
S_LeadNumber38488,300100188392205,300100176735708,S_LeadName38488,54,RWS,CA,USA,28
S_LeadNumber38489,300100188392205,300100176735708,S_LeadName38489,69,RWS,CA,USA,61
S_LeadNumber38490,300100188392205,300100176735708,S_LeadName38490,95,RWS,CA,USA,69
S_LeadNumber38491,300100188392205,300100176735708,S_LeadName38491,99,RWS,CA,USA,74
S_LeadNumber38492,300100188392205,300100176735708,S_LeadName38492,88,RWS,CA,USA,68
S_LeadNumber38493,300100188392205,300100176735708,S_LeadName38493,70,RWS,CA,USA,73
S_LeadNumber38494,300100188392205,300100176735708,S_LeadName38494,23,RWS,CA,USA,42
S_LeadNumber38495,300100188392205,300100176735708,S_LeadName38495,82,RWS,CA,USA,63
S_LeadNumber38496,300100188392205,300100176735708,S_LeadName38496,6,RWS,CA,USA,57
S_LeadNumber38497,300100188392205,300100176735708,S_LeadName38497,33,RWS,CA,USA,69
S_LeadNumber38498,300100188392205,300100176735708,S_LeadName38498,20,RWS,CA,USA,15
S_LeadNumber38499,300100188392205,300100176735708,S_LeadName38499,99,RWS,CA,USA,42
S_LeadNumber38500,300100188392205,300100176735708,S_LeadName38500,27,RWS,CA,USA,15
S_LeadNumber38501,300100188392205,300100176735708,S_LeadName38501,15,RWS,CA,USA,7
S_LeadNumber38502,300100188392205,300100176735708,S_LeadName38502,54,RWS,CA,USA,63
S_LeadNumber38503,300100188392205,300100176735708,S_LeadName38503,88,RWS,CA,USA,77
S_LeadNumber38504,300100188392205,300100176735708,S_LeadName38504,37,RWS,CA,USA,79
S_LeadNumber38505,300100188392205,300100176735708,S_LeadName38505,58,RWS,CA,USA,52
S_LeadNumber38506,300100188392205,300100176735708,S_LeadName38506,24,RWS,CA,USA,97
S_LeadNumber38507,300100188392205,300100176735708,S_LeadName38507,6,RWS,CA,USA,50
S_LeadNumber38508,300100188392205,300100176735708,S_LeadName38508,23,RWS,CA,USA,92
S_LeadNumber38509,300100188392205,300100176735708,S_LeadName38509,88,RWS,CA,USA,1
S_LeadNumber38510,300100188392205,300100176735708,S_LeadName38510,19,RWS,CA,USA,27
S_LeadNumber38511,300100188392205,300100176735708,S_LeadName38511,12,RWS,CA,USA,61
S_LeadNumber38512,300100188392205,300100176735708,S_LeadName38512,14,RWS,CA,USA,0
S_LeadNumber38513,300100188392205,300100176735708,S_LeadName38513,20,RWS,CA,USA,38
S_LeadNumber38514,300100188392205,300100176735708,S_LeadName38514,34,RWS,CA,USA,27
S_LeadNumber38515,300100188392205,300100176735708,S_LeadName38515,90,RWS,CA,USA,77
S_LeadNumber38516,300100188392205,300100176735708,S_LeadName38516,91,RWS,CA,USA,17
S_LeadNumber38517,300100188392205,300100176735708,S_LeadName38517,82,RWS,CA,USA,91
S_LeadNumber38518,300100188392205,300100176735708,S_LeadName38518,41,RWS,CA,USA,51
S_LeadNumber38519,300100188392205,300100176735708,S_LeadName38519,6,RWS,CA,USA,27
S_LeadNumber38520,300100188392205,300100176735708,S_LeadName38520,10,RWS,CA,USA,39
S_LeadNumber38521,300100188392205,300100176735708,S_LeadName38521,22,RWS,CA,USA,41
S_LeadNumber38522,300100188392205,300100176735708,S_LeadName38522,78,RWS,CA,USA,12
S_LeadNumber38523,300100188392205,300100176735708,S_LeadName38523,6,RWS,CA,USA,96
S_LeadNumber38524,300100188392205,300100176735708,S_LeadName38524,93,RWS,CA,USA,48
S_LeadNumber38525,300100188392205,300100176735708,S_LeadName38525,81,RWS,CA,USA,66
S_LeadNumber38526,300100188392205,300100176735708,S_LeadName38526,47,RWS,CA,USA,19
S_LeadNumber38527,300100188392205,300100176735708,S_LeadName38527,97,RWS,CA,USA,5
S_LeadNumber38528,300100188392205,300100176735708,S_LeadName38528,46,RWS,CA,USA,81
S_LeadNumber38529,300100188392205,300100176735708,S_LeadName38529,1,RWS,CA,USA,4
S_LeadNumber38530,300100188392205,300100176735708,S_LeadName38530,99,RWS,CA,USA,11
S_LeadNumber38531,300100188392205,300100176735708,S_LeadName38531,81,RWS,CA,USA,48
S_LeadNumber38532,300100188392205,300100176735708,S_LeadName38532,69,RWS,CA,USA,43
S_LeadNumber38533,300100188392205,300100176735708,S_LeadName38533,54,RWS,CA,USA,3
S_LeadNumber38534,300100188392205,300100176735708,S_LeadName38534,51,RWS,CA,USA,85
S_LeadNumber38535,300100188392205,300100176735708,S_LeadName38535,58,RWS,CA,USA,42
S_LeadNumber38536,300100188392205,300100176735708,S_LeadName38536,59,RWS,CA,USA,3
S_LeadNumber38537,300100188392205,300100176735708,S_LeadName38537,25,RWS,CA,USA,24
S_LeadNumber38538,300100188392205,300100176735708,S_LeadName38538,44,RWS,CA,USA,76
S_LeadNumber38539,300100188392205,300100176735708,S_LeadName38539,87,RWS,CA,USA,1
S_LeadNumber38540,300100188392205,300100176735708,S_LeadName38540,50,RWS,CA,USA,22
S_LeadNumber38541,300100188392205,300100176735708,S_LeadName38541,34,RWS,CA,USA,77
S_LeadNumber38542,300100188392205,300100176735708,S_LeadName38542,5,RWS,CA,USA,34
S_LeadNumber38543,300100188392205,300100176735708,S_LeadName38543,6,RWS,CA,USA,41
S_LeadNumber38544,300100188392205,300100176735708,S_LeadName38544,80,RWS,CA,USA,26
S_LeadNumber38545,300100188392205,300100176735708,S_LeadName38545,96,RWS,CA,USA,27
S_LeadNumber38546,300100188392205,300100176735708,S_LeadName38546,42,RWS,CA,USA,47
S_LeadNumber38547,300100188392205,300100176735708,S_LeadName38547,23,RWS,CA,USA,15
S_LeadNumber38548,300100188392205,300100176735708,S_LeadName38548,58,RWS,CA,USA,38
S_LeadNumber38549,300100188392205,300100176735708,S_LeadName38549,65,RWS,CA,USA,72
S_LeadNumber38550,300100188392205,300100176735708,S_LeadName38550,34,RWS,CA,USA,29
S_LeadNumber38551,300100188392205,300100176735708,S_LeadName38551,21,RWS,CA,USA,46
S_LeadNumber38552,300100188392205,300100176735708,S_LeadName38552,48,RWS,CA,USA,79
S_LeadNumber38553,300100188392205,300100176735708,S_LeadName38553,39,RWS,CA,USA,71
S_LeadNumber38554,300100188392205,300100176735708,S_LeadName38554,90,RWS,CA,USA,84
S_LeadNumber38555,300100188392205,300100176735708,S_LeadName38555,71,RWS,CA,USA,40
S_LeadNumber38556,300100188392205,300100176735708,S_LeadName38556,15,RWS,CA,USA,75
S_LeadNumber38557,300100188392205,300100176735708,S_LeadName38557,12,RWS,CA,USA,47
S_LeadNumber38558,300100188392205,300100176735708,S_LeadName38558,30,RWS,CA,USA,32
S_LeadNumber38559,300100188392205,300100176735708,S_LeadName38559,13,RWS,CA,USA,71
S_LeadNumber38560,300100188392205,300100176735708,S_LeadName38560,95,RWS,CA,USA,87
S_LeadNumber38561,300100188392205,300100176735708,S_LeadName38561,36,RWS,CA,USA,98
S_LeadNumber38562,300100188392205,300100176735708,S_LeadName38562,48,RWS,CA,USA,74
S_LeadNumber38563,300100188392205,300100176735708,S_LeadName38563,100,RWS,CA,USA,47
S_LeadNumber38564,300100188392205,300100176735708,S_LeadName38564,16,RWS,CA,USA,37
S_LeadNumber38565,300100188392205,300100176735708,S_LeadName38565,66,RWS,CA,USA,99
S_LeadNumber38566,300100188392205,300100176735708,S_LeadName38566,100,RWS,CA,USA,20
S_LeadNumber38567,300100188392205,300100176735708,S_LeadName38567,77,RWS,CA,USA,51
S_LeadNumber38568,300100188392205,300100176735708,S_LeadName38568,32,RWS,CA,USA,83
S_LeadNumber38569,300100188392205,300100176735708,S_LeadName38569,31,RWS,CA,USA,46
S_LeadNumber38570,300100188392205,300100176735708,S_LeadName38570,13,RWS,CA,USA,38
S_LeadNumber38571,300100188392205,300100176735708,S_LeadName38571,94,RWS,CA,USA,99
S_LeadNumber38572,300100188392205,300100176735708,S_LeadName38572,3,RWS,CA,USA,84
S_LeadNumber38573,300100188392205,300100176735708,S_LeadName38573,46,RWS,CA,USA,88
S_LeadNumber38574,300100188392205,300100176735708,S_LeadName38574,67,RWS,CA,USA,15
S_LeadNumber38575,300100188392205,300100176735708,S_LeadName38575,60,RWS,CA,USA,12
S_LeadNumber38576,300100188392205,300100176735708,S_LeadName38576,98,RWS,CA,USA,94
S_LeadNumber38577,300100188392205,300100176735708,S_LeadName38577,11,RWS,CA,USA,58
S_LeadNumber38578,300100188392205,300100176735708,S_LeadName38578,80,RWS,CA,USA,60
S_LeadNumber38579,300100188392205,300100176735708,S_LeadName38579,87,RWS,CA,USA,35
S_LeadNumber38580,300100188392205,300100176735708,S_LeadName38580,22,RWS,CA,USA,36
S_LeadNumber38581,300100188392205,300100176735708,S_LeadName38581,71,RWS,CA,USA,45
S_LeadNumber38582,300100188392205,300100176735708,S_LeadName38582,23,RWS,CA,USA,50
S_LeadNumber38583,300100188392205,300100176735708,S_LeadName38583,63,RWS,CA,USA,43
S_LeadNumber38584,300100188392205,300100176735708,S_LeadName38584,95,RWS,CA,USA,76
S_LeadNumber38585,300100188392205,300100176735708,S_LeadName38585,17,RWS,CA,USA,44
S_LeadNumber38586,300100188392205,300100176735708,S_LeadName38586,35,RWS,CA,USA,92
S_LeadNumber38587,300100188392205,300100176735708,S_LeadName38587,36,RWS,CA,USA,19
S_LeadNumber38588,300100188392205,300100176735708,S_LeadName38588,98,RWS,CA,USA,63
S_LeadNumber38589,300100188392205,300100176735708,S_LeadName38589,2,RWS,CA,USA,67
S_LeadNumber38590,300100188392205,300100176735708,S_LeadName38590,16,RWS,CA,USA,38
S_LeadNumber38591,300100188392205,300100176735708,S_LeadName38591,55,RWS,CA,USA,96
S_LeadNumber38592,300100188392205,300100176735708,S_LeadName38592,15,RWS,CA,USA,97
S_LeadNumber38593,300100188392205,300100176735708,S_LeadName38593,73,RWS,CA,USA,77
S_LeadNumber38594,300100188392205,300100176735708,S_LeadName38594,26,RWS,CA,USA,10
S_LeadNumber38595,300100188392205,300100176735708,S_LeadName38595,95,RWS,CA,USA,52
S_LeadNumber38596,300100188392205,300100176735708,S_LeadName38596,68,RWS,CA,USA,100
S_LeadNumber38597,300100188392205,300100176735708,S_LeadName38597,53,RWS,CA,USA,91
S_LeadNumber38598,300100188392205,300100176735708,S_LeadName38598,11,RWS,CA,USA,51
S_LeadNumber38599,300100188392205,300100176735708,S_LeadName38599,70,RWS,CA,USA,64
S_LeadNumber38600,300100188392205,300100176735708,S_LeadName38600,50,RWS,CA,USA,82
S_LeadNumber38601,300100188392205,300100176735708,S_LeadName38601,67,RWS,CA,USA,96
S_LeadNumber38602,300100188392205,300100176735708,S_LeadName38602,19,RWS,CA,USA,60
S_LeadNumber38603,300100188392205,300100176735708,S_LeadName38603,24,RWS,CA,USA,17
S_LeadNumber38604,300100188392205,300100176735708,S_LeadName38604,58,RWS,CA,USA,4
S_LeadNumber38605,300100188392205,300100176735708,S_LeadName38605,71,RWS,CA,USA,19
S_LeadNumber38606,300100188392205,300100176735708,S_LeadName38606,1,RWS,CA,USA,88
S_LeadNumber38607,300100188392205,300100176735708,S_LeadName38607,71,RWS,CA,USA,70
S_LeadNumber38608,300100188392205,300100176735708,S_LeadName38608,75,RWS,CA,USA,57
S_LeadNumber38609,300100188392205,300100176735708,S_LeadName38609,49,RWS,CA,USA,2
S_LeadNumber38610,300100188392205,300100176735708,S_LeadName38610,69,RWS,CA,USA,80
S_LeadNumber38611,300100188392205,300100176735708,S_LeadName38611,57,RWS,CA,USA,16
S_LeadNumber38612,300100188392205,300100176735708,S_LeadName38612,22,RWS,CA,USA,87
S_LeadNumber38613,300100188392205,300100176735708,S_LeadName38613,86,RWS,CA,USA,7
S_LeadNumber38614,300100188392205,300100176735708,S_LeadName38614,50,RWS,CA,USA,27
S_LeadNumber38615,300100188392205,300100176735708,S_LeadName38615,67,RWS,CA,USA,60
S_LeadNumber38616,300100188392205,300100176735708,S_LeadName38616,9,RWS,CA,USA,22
S_LeadNumber38617,300100188392205,300100176735708,S_LeadName38617,28,RWS,CA,USA,79
S_LeadNumber38618,300100188392205,300100176735708,S_LeadName38618,52,RWS,CA,USA,91
S_LeadNumber38619,300100188392205,300100176735708,S_LeadName38619,73,RWS,CA,USA,48
S_LeadNumber38620,300100188392205,300100176735708,S_LeadName38620,51,RWS,CA,USA,85
S_LeadNumber38621,300100188392205,300100176735708,S_LeadName38621,36,RWS,CA,USA,40
S_LeadNumber38622,300100188392205,300100176735708,S_LeadName38622,62,RWS,CA,USA,40
S_LeadNumber38623,300100188392205,300100176735708,S_LeadName38623,99,RWS,CA,USA,27
S_LeadNumber38624,300100188392205,300100176735708,S_LeadName38624,37,RWS,CA,USA,37
S_LeadNumber38625,300100188392205,300100176735708,S_LeadName38625,15,RWS,CA,USA,10
S_LeadNumber38626,300100188392205,300100176735708,S_LeadName38626,80,RWS,CA,USA,81
S_LeadNumber38627,300100188392205,300100176735708,S_LeadName38627,41,RWS,CA,USA,85
S_LeadNumber38628,300100188392205,300100176735708,S_LeadName38628,87,RWS,CA,USA,77
S_LeadNumber38629,300100188392205,300100176735708,S_LeadName38629,88,RWS,CA,USA,68
S_LeadNumber38630,300100188392205,300100176735708,S_LeadName38630,36,RWS,CA,USA,7
S_LeadNumber38631,300100188392205,300100176735708,S_LeadName38631,13,RWS,CA,USA,12
S_LeadNumber38632,300100188392205,300100176735708,S_LeadName38632,69,RWS,CA,USA,97
S_LeadNumber38633,300100188392205,300100176735708,S_LeadName38633,76,RWS,CA,USA,95
S_LeadNumber38634,300100188392205,300100176735708,S_LeadName38634,9,RWS,CA,USA,53
S_LeadNumber38635,300100188392205,300100176735708,S_LeadName38635,34,RWS,CA,USA,71
S_LeadNumber38636,300100188392205,300100176735708,S_LeadName38636,51,RWS,CA,USA,93
S_LeadNumber38637,300100188392205,300100176735708,S_LeadName38637,83,RWS,CA,USA,72
S_LeadNumber38638,300100188392205,300100176735708,S_LeadName38638,94,RWS,CA,USA,72
S_LeadNumber38639,300100188392205,300100176735708,S_LeadName38639,79,RWS,CA,USA,82
S_LeadNumber38640,300100188392205,300100176735708,S_LeadName38640,41,RWS,CA,USA,84
S_LeadNumber38641,300100188392205,300100176735708,S_LeadName38641,88,RWS,CA,USA,9
S_LeadNumber38642,300100188392205,300100176735708,S_LeadName38642,29,RWS,CA,USA,48
S_LeadNumber38643,300100188392205,300100176735708,S_LeadName38643,63,RWS,CA,USA,85
S_LeadNumber38644,300100188392205,300100176735708,S_LeadName38644,37,RWS,CA,USA,63
S_LeadNumber38645,300100188392205,300100176735708,S_LeadName38645,51,RWS,CA,USA,95
S_LeadNumber38646,300100188392205,300100176735708,S_LeadName38646,74,RWS,CA,USA,13
S_LeadNumber38647,300100188392205,300100176735708,S_LeadName38647,29,RWS,CA,USA,16
S_LeadNumber38648,300100188392205,300100176735708,S_LeadName38648,97,RWS,CA,USA,31
S_LeadNumber38649,300100188392205,300100176735708,S_LeadName38649,82,RWS,CA,USA,60
S_LeadNumber38650,300100188392205,300100176735708,S_LeadName38650,50,RWS,CA,USA,41
S_LeadNumber38651,300100188392205,300100176735708,S_LeadName38651,97,RWS,CA,USA,25
S_LeadNumber38652,300100188392205,300100176735708,S_LeadName38652,15,RWS,CA,USA,61
S_LeadNumber38653,300100188392205,300100176735708,S_LeadName38653,67,RWS,CA,USA,24
S_LeadNumber38654,300100188392205,300100176735708,S_LeadName38654,34,RWS,CA,USA,56
S_LeadNumber38655,300100188392205,300100176735708,S_LeadName38655,42,RWS,CA,USA,56
